train_number,line_number,current_timestamp,current_station,current_passenger,next_station,next_station_time_arrived
3_74,3,2024-01-01 13:18:00,1,0,2,2024-01-01 13:24:00
3_74,3,2024-01-01 13:24:00,2,0,3,2024-01-01 13:30:00
3_74,3,2024-01-01 13:30:00,3,0,4,2024-01-01 13:36:00
3_74,3,2024-01-01 13:36:00,4,0,5,2024-01-01 13:42:00
3_74,3,2024-01-01 13:42:00,5,0,6,2024-01-01 13:48:00
3_74,3,2024-01-01 13:48:00,6,0,0,0
4_74,4,2024-01-01 13:18:00,1,0,2,2024-01-01 13:24:00
4_74,4,2024-01-01 13:24:00,2,0,3,2024-01-01 13:30:00
4_74,4,2024-01-01 13:30:00,3,0,4,2024-01-01 13:36:00
4_74,4,2024-01-01 13:36:00,4,0,5,2024-01-01 13:42:00
4_74,4,2024-01-01 13:42:00,5,0,6,2024-01-01 13:48:00
4_74,4,2024-01-01 13:48:00,6,0,0,0
1_75,1,2024-01-01 13:24:00,1,0,2,2024-01-01 13:30:00
1_75,1,2024-01-01 13:30:00,2,0,3,2024-01-01 13:36:00
1_75,1,2024-01-01 13:36:00,3,0,4,2024-01-01 13:42:00
1_75,1,2024-01-01 13:42:00,4,0,5,2024-01-01 13:48:00
1_75,1,2024-01-01 13:48:00,5,0,6,2024-01-01 13:54:00
1_75,1,2024-01-01 13:54:00,6,0,0,0
2_75,2,2024-01-01 13:24:00,1,0,2,2024-01-01 13:30:00
2_75,2,2024-01-01 13:30:00,2,0,3,2024-01-01 13:36:00
2_75,2,2024-01-01 13:36:00,3,0,4,2024-01-01 13:42:00
2_75,2,2024-01-01 13:42:00,4,0,5,2024-01-01 13:48:00
2_75,2,2024-01-01 13:48:00,5,0,6,2024-01-01 13:54:00
2_75,2,2024-01-01 13:54:00,6,0,0,0
3_75,3,2024-01-01 13:24:00,1,0,2,2024-01-01 13:30:00
3_75,3,2024-01-01 13:30:00,2,0,3,2024-01-01 13:36:00
3_75,3,2024-01-01 13:36:00,3,0,4,2024-01-01 13:42:00
3_75,3,2024-01-01 13:42:00,4,0,5,2024-01-01 13:48:00
3_75,3,2024-01-01 13:48:00,5,0,6,2024-01-01 13:54:00
3_75,3,2024-01-01 13:54:00,6,0,0,0
4_75,4,2024-01-01 13:24:00,1,0,2,2024-01-01 13:30:00
4_75,4,2024-01-01 13:30:00,2,0,3,2024-01-01 13:36:00
4_75,4,2024-01-01 13:36:00,3,0,4,2024-01-01 13:42:00
4_75,4,2024-01-01 13:42:00,4,0,5,2024-01-01 13:48:00
4_75,4,2024-01-01 13:48:00,5,0,6,2024-01-01 13:54:00
4_75,4,2024-01-01 13:54:00,6,0,0,0
1_76,1,2024-01-01 13:30:00,1,0,2,2024-01-01 13:36:00
1_76,1,2024-01-01 13:36:00,2,0,3,2024-01-01 13:42:00
1_76,1,2024-01-01 13:42:00,3,0,4,2024-01-01 13:48:00
1_76,1,2024-01-01 13:48:00,4,0,5,2024-01-01 13:54:00
1_76,1,2024-01-01 13:54:00,5,0,6,2024-01-01 14:00:00
1_76,1,2024-01-01 14:00:00,6,0,0,0
2_76,2,2024-01-01 13:30:00,1,0,2,2024-01-01 13:36:00
2_76,2,2024-01-01 13:36:00,2,0,3,2024-01-01 13:42:00
2_76,2,2024-01-01 13:42:00,3,0,4,2024-01-01 13:48:00
2_76,2,2024-01-01 13:48:00,4,0,5,2024-01-01 13:54:00
2_76,2,2024-01-01 13:54:00,5,0,6,2024-01-01 14:00:00
2_76,2,2024-01-01 14:00:00,6,0,0,0
3_76,3,2024-01-01 13:30:00,1,0,2,2024-01-01 13:36:00
3_76,3,2024-01-01 13:36:00,2,0,3,2024-01-01 13:42:00
3_76,3,2024-01-01 13:42:00,3,0,4,2024-01-01 13:48:00
3_76,3,2024-01-01 13:48:00,4,0,5,2024-01-01 13:54:00
3_76,3,2024-01-01 13:54:00,5,0,6,2024-01-01 14:00:00
3_76,3,2024-01-01 14:00:00,6,0,0,0
4_76,4,2024-01-01 13:30:00,1,0,2,2024-01-01 13:36:00
4_76,4,2024-01-01 13:36:00,2,0,3,2024-01-01 13:42:00
4_76,4,2024-01-01 13:42:00,3,0,4,2024-01-01 13:48:00
4_76,4,2024-01-01 13:48:00,4,0,5,2024-01-01 13:54:00
4_76,4,2024-01-01 13:54:00,5,0,6,2024-01-01 14:00:00
4_76,4,2024-01-01 14:00:00,6,0,0,0
1_77,1,2024-01-01 13:36:00,1,0,2,2024-01-01 13:42:00
1_77,1,2024-01-01 13:42:00,2,0,3,2024-01-01 13:48:00
1_77,1,2024-01-01 13:48:00,3,0,4,2024-01-01 13:54:00
1_77,1,2024-01-01 13:54:00,4,0,5,2024-01-01 14:00:00
1_77,1,2024-01-01 14:00:00,5,0,6,2024-01-01 14:06:00
1_77,1,2024-01-01 14:06:00,6,0,0,0
2_77,2,2024-01-01 13:36:00,1,0,2,2024-01-01 13:42:00
2_77,2,2024-01-01 13:42:00,2,0,3,2024-01-01 13:48:00
2_77,2,2024-01-01 13:48:00,3,0,4,2024-01-01 13:54:00
2_77,2,2024-01-01 13:54:00,4,0,5,2024-01-01 14:00:00
2_77,2,2024-01-01 14:00:00,5,0,6,2024-01-01 14:06:00
2_77,2,2024-01-01 14:06:00,6,0,0,0
3_77,3,2024-01-01 13:36:00,1,0,2,2024-01-01 13:42:00
3_77,3,2024-01-01 13:42:00,2,0,3,2024-01-01 13:48:00
3_77,3,2024-01-01 13:48:00,3,0,4,2024-01-01 13:54:00
3_77,3,2024-01-01 13:54:00,4,0,5,2024-01-01 14:00:00
3_77,3,2024-01-01 14:00:00,5,0,6,2024-01-01 14:06:00
3_77,3,2024-01-01 14:06:00,6,0,0,0
4_77,4,2024-01-01 13:36:00,1,0,2,2024-01-01 13:42:00
4_77,4,2024-01-01 13:42:00,2,0,3,2024-01-01 13:48:00
4_77,4,2024-01-01 13:48:00,3,0,4,2024-01-01 13:54:00
4_77,4,2024-01-01 13:54:00,4,0,5,2024-01-01 14:00:00
4_77,4,2024-01-01 14:00:00,5,0,6,2024-01-01 14:06:00
4_77,4,2024-01-01 14:06:00,6,0,0,0
1_78,1,2024-01-01 13:42:00,1,0,2,2024-01-01 13:48:00
1_78,1,2024-01-01 13:48:00,2,0,3,2024-01-01 13:54:00
1_78,1,2024-01-01 13:54:00,3,0,4,2024-01-01 14:00:00
1_78,1,2024-01-01 14:00:00,4,0,5,2024-01-01 14:06:00
1_78,1,2024-01-01 14:06:00,5,0,6,2024-01-01 14:12:00
1_78,1,2024-01-01 14:12:00,6,0,0,0
2_78,2,2024-01-01 13:42:00,1,0,2,2024-01-01 13:48:00
2_78,2,2024-01-01 13:48:00,2,0,3,2024-01-01 13:54:00
2_78,2,2024-01-01 13:54:00,3,0,4,2024-01-01 14:00:00
2_78,2,2024-01-01 14:00:00,4,0,5,2024-01-01 14:06:00
2_78,2,2024-01-01 14:06:00,5,0,6,2024-01-01 14:12:00
2_78,2,2024-01-01 14:12:00,6,0,0,0
3_78,3,2024-01-01 13:42:00,1,0,2,2024-01-01 13:48:00
3_78,3,2024-01-01 13:48:00,2,0,3,2024-01-01 13:54:00
3_78,3,2024-01-01 13:54:00,3,0,4,2024-01-01 14:00:00
3_78,3,2024-01-01 14:00:00,4,0,5,2024-01-01 14:06:00
3_78,3,2024-01-01 14:06:00,5,0,6,2024-01-01 14:12:00
3_78,3,2024-01-01 14:12:00,6,0,0,0
4_78,4,2024-01-01 13:42:00,1,0,2,2024-01-01 13:48:00
4_78,4,2024-01-01 13:48:00,2,0,3,2024-01-01 13:54:00
4_78,4,2024-01-01 13:54:00,3,0,4,2024-01-01 14:00:00
4_78,4,2024-01-01 14:00:00,4,0,5,2024-01-01 14:06:00
4_78,4,2024-01-01 14:06:00,5,0,6,2024-01-01 14:12:00
4_78,4,2024-01-01 14:12:00,6,0,0,0
1_79,1,2024-01-01 13:48:00,1,0,2,2024-01-01 13:54:00
1_79,1,2024-01-01 13:54:00,2,0,3,2024-01-01 14:00:00
1_79,1,2024-01-01 14:00:00,3,0,4,2024-01-01 14:06:00
1_79,1,2024-01-01 14:06:00,4,0,5,2024-01-01 14:12:00
1_79,1,2024-01-01 14:12:00,5,0,6,2024-01-01 14:18:00
1_79,1,2024-01-01 14:18:00,6,0,0,0
2_79,2,2024-01-01 13:48:00,1,0,2,2024-01-01 13:54:00
2_79,2,2024-01-01 13:54:00,2,0,3,2024-01-01 14:00:00
2_79,2,2024-01-01 14:00:00,3,0,4,2024-01-01 14:06:00
2_79,2,2024-01-01 14:06:00,4,0,5,2024-01-01 14:12:00
2_79,2,2024-01-01 14:12:00,5,0,6,2024-01-01 14:18:00
2_79,2,2024-01-01 14:18:00,6,0,0,0
3_79,3,2024-01-01 13:48:00,1,0,2,2024-01-01 13:54:00
3_79,3,2024-01-01 13:54:00,2,0,3,2024-01-01 14:00:00
3_79,3,2024-01-01 14:00:00,3,0,4,2024-01-01 14:06:00
3_79,3,2024-01-01 14:06:00,4,0,5,2024-01-01 14:12:00
3_79,3,2024-01-01 14:12:00,5,0,6,2024-01-01 14:18:00
3_79,3,2024-01-01 14:18:00,6,0,0,0
4_79,4,2024-01-01 13:48:00,1,0,2,2024-01-01 13:54:00
4_79,4,2024-01-01 13:54:00,2,0,3,2024-01-01 14:00:00
4_79,4,2024-01-01 14:00:00,3,0,4,2024-01-01 14:06:00
4_79,4,2024-01-01 14:06:00,4,0,5,2024-01-01 14:12:00
4_79,4,2024-01-01 14:12:00,5,0,6,2024-01-01 14:18:00
4_79,4,2024-01-01 14:18:00,6,0,0,0
1_80,1,2024-01-01 13:54:00,1,0,2,2024-01-01 14:00:00
1_80,1,2024-01-01 14:00:00,2,0,3,2024-01-01 14:06:00
1_80,1,2024-01-01 14:06:00,3,0,4,2024-01-01 14:12:00
1_80,1,2024-01-01 14:12:00,4,0,5,2024-01-01 14:18:00
1_80,1,2024-01-01 14:18:00,5,0,6,2024-01-01 14:24:00
1_80,1,2024-01-01 14:24:00,6,0,0,0
2_80,2,2024-01-01 13:54:00,1,0,2,2024-01-01 14:00:00
2_80,2,2024-01-01 14:00:00,2,0,3,2024-01-01 14:06:00
2_80,2,2024-01-01 14:06:00,3,0,4,2024-01-01 14:12:00
2_80,2,2024-01-01 14:12:00,4,0,5,2024-01-01 14:18:00
2_80,2,2024-01-01 14:18:00,5,0,6,2024-01-01 14:24:00
2_80,2,2024-01-01 14:24:00,6,0,0,0
3_80,3,2024-01-01 13:54:00,1,0,2,2024-01-01 14:00:00
3_80,3,2024-01-01 14:00:00,2,0,3,2024-01-01 14:06:00
3_80,3,2024-01-01 14:06:00,3,0,4,2024-01-01 14:12:00
3_80,3,2024-01-01 14:12:00,4,0,5,2024-01-01 14:18:00
3_80,3,2024-01-01 14:18:00,5,0,6,2024-01-01 14:24:00
3_80,3,2024-01-01 14:24:00,6,0,0,0
4_80,4,2024-01-01 13:54:00,1,0,2,2024-01-01 14:00:00
4_80,4,2024-01-01 14:00:00,2,0,3,2024-01-01 14:06:00
4_80,4,2024-01-01 14:06:00,3,0,4,2024-01-01 14:12:00
4_80,4,2024-01-01 14:12:00,4,0,5,2024-01-01 14:18:00
4_80,4,2024-01-01 14:18:00,5,0,6,2024-01-01 14:24:00
4_80,4,2024-01-01 14:24:00,6,0,0,0
1_81,1,2024-01-01 14:00:00,1,0,2,2024-01-01 14:06:00
1_81,1,2024-01-01 14:06:00,2,0,3,2024-01-01 14:12:00
1_81,1,2024-01-01 14:12:00,3,0,4,2024-01-01 14:18:00
1_81,1,2024-01-01 14:18:00,4,0,5,2024-01-01 14:24:00
1_81,1,2024-01-01 14:24:00,5,0,6,2024-01-01 14:30:00
1_81,1,2024-01-01 14:30:00,6,0,0,0
2_81,2,2024-01-01 14:00:00,1,0,2,2024-01-01 14:06:00
2_81,2,2024-01-01 14:06:00,2,0,3,2024-01-01 14:12:00
2_81,2,2024-01-01 14:12:00,3,0,4,2024-01-01 14:18:00
2_81,2,2024-01-01 14:18:00,4,0,5,2024-01-01 14:24:00
2_81,2,2024-01-01 14:24:00,5,0,6,2024-01-01 14:30:00
2_81,2,2024-01-01 14:30:00,6,0,0,0
3_81,3,2024-01-01 14:00:00,1,0,2,2024-01-01 14:06:00
3_81,3,2024-01-01 14:06:00,2,0,3,2024-01-01 14:12:00
3_81,3,2024-01-01 14:12:00,3,0,4,2024-01-01 14:18:00
3_81,3,2024-01-01 14:18:00,4,0,5,2024-01-01 14:24:00
3_81,3,2024-01-01 14:24:00,5,0,6,2024-01-01 14:30:00
3_81,3,2024-01-01 14:30:00,6,0,0,0
4_81,4,2024-01-01 14:00:00,1,0,2,2024-01-01 14:06:00
4_81,4,2024-01-01 14:06:00,2,0,3,2024-01-01 14:12:00
4_81,4,2024-01-01 14:12:00,3,0,4,2024-01-01 14:18:00
4_81,4,2024-01-01 14:18:00,4,0,5,2024-01-01 14:24:00
4_81,4,2024-01-01 14:24:00,5,0,6,2024-01-01 14:30:00
4_81,4,2024-01-01 14:30:00,6,0,0,0
1_82,1,2024-01-01 14:06:00,1,0,2,2024-01-01 14:12:00
1_82,1,2024-01-01 14:12:00,2,0,3,2024-01-01 14:18:00
1_82,1,2024-01-01 14:18:00,3,0,4,2024-01-01 14:24:00
1_82,1,2024-01-01 14:24:00,4,0,5,2024-01-01 14:30:00
1_82,1,2024-01-01 14:30:00,5,0,6,2024-01-01 14:36:00
1_82,1,2024-01-01 14:36:00,6,0,0,0
2_82,2,2024-01-01 14:06:00,1,0,2,2024-01-01 14:12:00
2_82,2,2024-01-01 14:12:00,2,0,3,2024-01-01 14:18:00
2_82,2,2024-01-01 14:18:00,3,0,4,2024-01-01 14:24:00
2_82,2,2024-01-01 14:24:00,4,0,5,2024-01-01 14:30:00
2_82,2,2024-01-01 14:30:00,5,0,6,2024-01-01 14:36:00
2_82,2,2024-01-01 14:36:00,6,0,0,0
3_82,3,2024-01-01 14:06:00,1,0,2,2024-01-01 14:12:00
3_82,3,2024-01-01 14:12:00,2,0,3,2024-01-01 14:18:00
3_82,3,2024-01-01 14:18:00,3,0,4,2024-01-01 14:24:00
3_82,3,2024-01-01 14:24:00,4,0,5,2024-01-01 14:30:00
3_82,3,2024-01-01 14:30:00,5,0,6,2024-01-01 14:36:00
3_82,3,2024-01-01 14:36:00,6,0,0,0
4_82,4,2024-01-01 14:06:00,1,0,2,2024-01-01 14:12:00
4_82,4,2024-01-01 14:12:00,2,0,3,2024-01-01 14:18:00
4_82,4,2024-01-01 14:18:00,3,0,4,2024-01-01 14:24:00
4_82,4,2024-01-01 14:24:00,4,0,5,2024-01-01 14:30:00
4_82,4,2024-01-01 14:30:00,5,0,6,2024-01-01 14:36:00
4_82,4,2024-01-01 14:36:00,6,0,0,0
1_83,1,2024-01-01 14:12:00,1,0,2,2024-01-01 14:18:00
1_83,1,2024-01-01 14:18:00,2,0,3,2024-01-01 14:24:00
1_83,1,2024-01-01 14:24:00,3,0,4,2024-01-01 14:30:00
1_83,1,2024-01-01 14:30:00,4,0,5,2024-01-01 14:36:00
1_83,1,2024-01-01 14:36:00,5,0,6,2024-01-01 14:42:00
1_83,1,2024-01-01 14:42:00,6,0,0,0
2_83,2,2024-01-01 14:12:00,1,0,2,2024-01-01 14:18:00
2_83,2,2024-01-01 14:18:00,2,0,3,2024-01-01 14:24:00
2_83,2,2024-01-01 14:24:00,3,0,4,2024-01-01 14:30:00
2_83,2,2024-01-01 14:30:00,4,0,5,2024-01-01 14:36:00
2_83,2,2024-01-01 14:36:00,5,0,6,2024-01-01 14:42:00
2_83,2,2024-01-01 14:42:00,6,0,0,0
3_83,3,2024-01-01 14:12:00,1,0,2,2024-01-01 14:18:00
3_83,3,2024-01-01 14:18:00,2,0,3,2024-01-01 14:24:00
3_83,3,2024-01-01 14:24:00,3,0,4,2024-01-01 14:30:00
3_83,3,2024-01-01 14:30:00,4,0,5,2024-01-01 14:36:00
3_83,3,2024-01-01 14:36:00,5,0,6,2024-01-01 14:42:00
3_83,3,2024-01-01 14:42:00,6,0,0,0
4_83,4,2024-01-01 14:12:00,1,0,2,2024-01-01 14:18:00
4_83,4,2024-01-01 14:18:00,2,0,3,2024-01-01 14:24:00
4_83,4,2024-01-01 14:24:00,3,0,4,2024-01-01 14:30:00
4_83,4,2024-01-01 14:30:00,4,0,5,2024-01-01 14:36:00
4_83,4,2024-01-01 14:36:00,5,0,6,2024-01-01 14:42:00
4_83,4,2024-01-01 14:42:00,6,0,0,0
1_84,1,2024-01-01 14:18:00,1,0,2,2024-01-01 14:24:00
1_84,1,2024-01-01 14:24:00,2,0,3,2024-01-01 14:30:00
1_84,1,2024-01-01 14:30:00,3,0,4,2024-01-01 14:36:00
1_84,1,2024-01-01 14:36:00,4,0,5,2024-01-01 14:42:00
1_84,1,2024-01-01 14:42:00,5,0,6,2024-01-01 14:48:00
1_84,1,2024-01-01 14:48:00,6,0,0,0
2_84,2,2024-01-01 14:18:00,1,0,2,2024-01-01 14:24:00
2_84,2,2024-01-01 14:24:00,2,0,3,2024-01-01 14:30:00
2_84,2,2024-01-01 14:30:00,3,0,4,2024-01-01 14:36:00
2_84,2,2024-01-01 14:36:00,4,0,5,2024-01-01 14:42:00
2_84,2,2024-01-01 14:42:00,5,0,6,2024-01-01 14:48:00
2_84,2,2024-01-01 14:48:00,6,0,0,0
3_84,3,2024-01-01 14:18:00,1,0,2,2024-01-01 14:24:00
3_84,3,2024-01-01 14:24:00,2,0,3,2024-01-01 14:30:00
3_84,3,2024-01-01 14:30:00,3,0,4,2024-01-01 14:36:00
3_84,3,2024-01-01 14:36:00,4,0,5,2024-01-01 14:42:00
3_84,3,2024-01-01 14:42:00,5,0,6,2024-01-01 14:48:00
3_84,3,2024-01-01 14:48:00,6,0,0,0
4_84,4,2024-01-01 14:18:00,1,0,2,2024-01-01 14:24:00
4_84,4,2024-01-01 14:24:00,2,0,3,2024-01-01 14:30:00
4_84,4,2024-01-01 14:30:00,3,0,4,2024-01-01 14:36:00
4_84,4,2024-01-01 14:36:00,4,0,5,2024-01-01 14:42:00
4_84,4,2024-01-01 14:42:00,5,0,6,2024-01-01 14:48:00
4_84,4,2024-01-01 14:48:00,6,0,0,0
1_85,1,2024-01-01 14:24:00,1,0,2,2024-01-01 14:30:00
1_85,1,2024-01-01 14:30:00,2,0,3,2024-01-01 14:36:00
1_85,1,2024-01-01 14:36:00,3,0,4,2024-01-01 14:42:00
1_85,1,2024-01-01 14:42:00,4,0,5,2024-01-01 14:48:00
1_85,1,2024-01-01 14:48:00,5,0,6,2024-01-01 14:54:00
1_85,1,2024-01-01 14:54:00,6,0,0,0
2_85,2,2024-01-01 14:24:00,1,0,2,2024-01-01 14:30:00
2_85,2,2024-01-01 14:30:00,2,0,3,2024-01-01 14:36:00
2_85,2,2024-01-01 14:36:00,3,0,4,2024-01-01 14:42:00
2_85,2,2024-01-01 14:42:00,4,0,5,2024-01-01 14:48:00
2_85,2,2024-01-01 14:48:00,5,0,6,2024-01-01 14:54:00
2_85,2,2024-01-01 14:54:00,6,0,0,0
3_85,3,2024-01-01 14:24:00,1,0,2,2024-01-01 14:30:00
3_85,3,2024-01-01 14:30:00,2,0,3,2024-01-01 14:36:00
3_85,3,2024-01-01 14:36:00,3,0,4,2024-01-01 14:42:00
3_85,3,2024-01-01 14:42:00,4,0,5,2024-01-01 14:48:00
3_85,3,2024-01-01 14:48:00,5,0,6,2024-01-01 14:54:00
3_85,3,2024-01-01 14:54:00,6,0,0,0
4_85,4,2024-01-01 14:24:00,1,0,2,2024-01-01 14:30:00
4_85,4,2024-01-01 14:30:00,2,0,3,2024-01-01 14:36:00
4_85,4,2024-01-01 14:36:00,3,0,4,2024-01-01 14:42:00
4_85,4,2024-01-01 14:42:00,4,0,5,2024-01-01 14:48:00
4_85,4,2024-01-01 14:48:00,5,0,6,2024-01-01 14:54:00
4_85,4,2024-01-01 14:54:00,6,0,0,0
1_86,1,2024-01-01 14:30:00,1,0,2,2024-01-01 14:36:00
1_86,1,2024-01-01 14:36:00,2,0,3,2024-01-01 14:42:00
1_86,1,2024-01-01 14:42:00,3,0,4,2024-01-01 14:48:00
1_86,1,2024-01-01 14:48:00,4,0,5,2024-01-01 14:54:00
1_86,1,2024-01-01 14:54:00,5,0,6,2024-01-01 15:00:00
1_86,1,2024-01-01 15:00:00,6,0,0,0
2_86,2,2024-01-01 14:30:00,1,0,2,2024-01-01 14:36:00
2_86,2,2024-01-01 14:36:00,2,0,3,2024-01-01 14:42:00
2_86,2,2024-01-01 14:42:00,3,0,4,2024-01-01 14:48:00
2_86,2,2024-01-01 14:48:00,4,0,5,2024-01-01 14:54:00
2_86,2,2024-01-01 14:54:00,5,0,6,2024-01-01 15:00:00
2_86,2,2024-01-01 15:00:00,6,0,0,0
3_86,3,2024-01-01 14:30:00,1,0,2,2024-01-01 14:36:00
3_86,3,2024-01-01 14:36:00,2,0,3,2024-01-01 14:42:00
3_86,3,2024-01-01 14:42:00,3,0,4,2024-01-01 14:48:00
3_86,3,2024-01-01 14:48:00,4,0,5,2024-01-01 14:54:00
3_86,3,2024-01-01 14:54:00,5,0,6,2024-01-01 15:00:00
3_86,3,2024-01-01 15:00:00,6,0,0,0
4_86,4,2024-01-01 14:30:00,1,0,2,2024-01-01 14:36:00
4_86,4,2024-01-01 14:36:00,2,0,3,2024-01-01 14:42:00
4_86,4,2024-01-01 14:42:00,3,0,4,2024-01-01 14:48:00
4_86,4,2024-01-01 14:48:00,4,0,5,2024-01-01 14:54:00
4_86,4,2024-01-01 14:54:00,5,0,6,2024-01-01 15:00:00
4_86,4,2024-01-01 15:00:00,6,0,0,0
1_87,1,2024-01-01 14:36:00,1,0,2,2024-01-01 14:42:00
1_87,1,2024-01-01 14:42:00,2,0,3,2024-01-01 14:48:00
1_87,1,2024-01-01 14:48:00,3,0,4,2024-01-01 14:54:00
1_87,1,2024-01-01 14:54:00,4,0,5,2024-01-01 15:00:00
1_87,1,2024-01-01 15:00:00,5,0,6,2024-01-01 15:06:00
1_87,1,2024-01-01 15:06:00,6,0,0,0
2_87,2,2024-01-01 14:36:00,1,0,2,2024-01-01 14:42:00
2_87,2,2024-01-01 14:42:00,2,0,3,2024-01-01 14:48:00
2_87,2,2024-01-01 14:48:00,3,0,4,2024-01-01 14:54:00
2_87,2,2024-01-01 14:54:00,4,0,5,2024-01-01 15:00:00
2_87,2,2024-01-01 15:00:00,5,0,6,2024-01-01 15:06:00
2_87,2,2024-01-01 15:06:00,6,0,0,0
3_87,3,2024-01-01 14:36:00,1,0,2,2024-01-01 14:42:00
3_87,3,2024-01-01 14:42:00,2,0,3,2024-01-01 14:48:00
3_87,3,2024-01-01 14:48:00,3,0,4,2024-01-01 14:54:00
3_87,3,2024-01-01 14:54:00,4,0,5,2024-01-01 15:00:00
3_87,3,2024-01-01 15:00:00,5,0,6,2024-01-01 15:06:00
3_87,3,2024-01-01 15:06:00,6,0,0,0
4_87,4,2024-01-01 14:36:00,1,0,2,2024-01-01 14:42:00
4_87,4,2024-01-01 14:42:00,2,0,3,2024-01-01 14:48:00
4_87,4,2024-01-01 14:48:00,3,0,4,2024-01-01 14:54:00
4_87,4,2024-01-01 14:54:00,4,0,5,2024-01-01 15:00:00
4_87,4,2024-01-01 15:00:00,5,0,6,2024-01-01 15:06:00
4_87,4,2024-01-01 15:06:00,6,0,0,0
1_88,1,2024-01-01 14:42:00,1,0,2,2024-01-01 14:48:00
1_88,1,2024-01-01 14:48:00,2,0,3,2024-01-01 14:54:00
1_88,1,2024-01-01 14:54:00,3,0,4,2024-01-01 15:00:00
1_88,1,2024-01-01 15:00:00,4,0,5,2024-01-01 15:06:00
1_88,1,2024-01-01 15:06:00,5,0,6,2024-01-01 15:12:00
1_88,1,2024-01-01 15:12:00,6,0,0,0
2_88,2,2024-01-01 14:42:00,1,0,2,2024-01-01 14:48:00
2_88,2,2024-01-01 14:48:00,2,0,3,2024-01-01 14:54:00
2_88,2,2024-01-01 14:54:00,3,0,4,2024-01-01 15:00:00
2_88,2,2024-01-01 15:00:00,4,0,5,2024-01-01 15:06:00
2_88,2,2024-01-01 15:06:00,5,0,6,2024-01-01 15:12:00
2_88,2,2024-01-01 15:12:00,6,0,0,0
3_88,3,2024-01-01 14:42:00,1,0,2,2024-01-01 14:48:00
3_88,3,2024-01-01 14:48:00,2,0,3,2024-01-01 14:54:00
3_88,3,2024-01-01 14:54:00,3,0,4,2024-01-01 15:00:00
3_88,3,2024-01-01 15:00:00,4,0,5,2024-01-01 15:06:00
3_88,3,2024-01-01 15:06:00,5,0,6,2024-01-01 15:12:00
3_88,3,2024-01-01 15:12:00,6,0,0,0
4_88,4,2024-01-01 14:42:00,1,0,2,2024-01-01 14:48:00
4_88,4,2024-01-01 14:48:00,2,0,3,2024-01-01 14:54:00
4_88,4,2024-01-01 14:54:00,3,0,4,2024-01-01 15:00:00
4_88,4,2024-01-01 15:00:00,4,0,5,2024-01-01 15:06:00
4_88,4,2024-01-01 15:06:00,5,0,6,2024-01-01 15:12:00
4_88,4,2024-01-01 15:12:00,6,0,0,0
1_89,1,2024-01-01 14:48:00,1,0,2,2024-01-01 14:54:00
1_89,1,2024-01-01 14:54:00,2,0,3,2024-01-01 15:00:00
1_89,1,2024-01-01 15:00:00,3,0,4,2024-01-01 15:06:00
1_89,1,2024-01-01 15:06:00,4,0,5,2024-01-01 15:12:00
1_89,1,2024-01-01 15:12:00,5,0,6,2024-01-01 15:18:00
1_89,1,2024-01-01 15:18:00,6,0,0,0
2_89,2,2024-01-01 14:48:00,1,0,2,2024-01-01 14:54:00
2_89,2,2024-01-01 14:54:00,2,0,3,2024-01-01 15:00:00
2_89,2,2024-01-01 15:00:00,3,0,4,2024-01-01 15:06:00
2_89,2,2024-01-01 15:06:00,4,0,5,2024-01-01 15:12:00
2_89,2,2024-01-01 15:12:00,5,0,6,2024-01-01 15:18:00
2_89,2,2024-01-01 15:18:00,6,0,0,0
3_89,3,2024-01-01 14:48:00,1,0,2,2024-01-01 14:54:00
3_89,3,2024-01-01 14:54:00,2,0,3,2024-01-01 15:00:00
3_89,3,2024-01-01 15:00:00,3,0,4,2024-01-01 15:06:00
3_89,3,2024-01-01 15:06:00,4,0,5,2024-01-01 15:12:00
3_89,3,2024-01-01 15:12:00,5,0,6,2024-01-01 15:18:00
3_89,3,2024-01-01 15:18:00,6,0,0,0
4_89,4,2024-01-01 14:48:00,1,0,2,2024-01-01 14:54:00
4_89,4,2024-01-01 14:54:00,2,0,3,2024-01-01 15:00:00
4_89,4,2024-01-01 15:00:00,3,0,4,2024-01-01 15:06:00
4_89,4,2024-01-01 15:06:00,4,0,5,2024-01-01 15:12:00
4_89,4,2024-01-01 15:12:00,5,0,6,2024-01-01 15:18:00
4_89,4,2024-01-01 15:18:00,6,0,0,0
1_90,1,2024-01-01 14:54:00,1,0,2,2024-01-01 15:00:00
1_90,1,2024-01-01 15:00:00,2,0,3,2024-01-01 15:06:00
1_90,1,2024-01-01 15:06:00,3,0,4,2024-01-01 15:12:00
1_90,1,2024-01-01 15:12:00,4,0,5,2024-01-01 15:18:00
1_90,1,2024-01-01 15:18:00,5,0,6,2024-01-01 15:24:00
1_90,1,2024-01-01 15:24:00,6,0,0,0
2_90,2,2024-01-01 14:54:00,1,0,2,2024-01-01 15:00:00
2_90,2,2024-01-01 15:00:00,2,0,3,2024-01-01 15:06:00
2_90,2,2024-01-01 15:06:00,3,0,4,2024-01-01 15:12:00
2_90,2,2024-01-01 15:12:00,4,0,5,2024-01-01 15:18:00
2_90,2,2024-01-01 15:18:00,5,0,6,2024-01-01 15:24:00
2_90,2,2024-01-01 15:24:00,6,0,0,0
3_90,3,2024-01-01 14:54:00,1,0,2,2024-01-01 15:00:00
